,id_x,type,startTime,endTime,duration,success,failure,parent,next,previous,object_acted_on,object_type,bodyPartsUsed,arm,grasp,effort,id_y,action_task_id,t_x,t_y,t_z,q_x,q_y,q_z,q_w,information
8,Action_PJGKNFDI,Perceiving,1611253223.2965074,1611253231.1466384,7.850131034851074,True,,,,,balea_bottle_0,,,,,,8,Action_PJGKNFDI,1.440000025431315,-0.5599999745686849,0.0,0.0,0.0,0.1721883863210678,0.9850640296936036,
5,Action_SMKJIVGH,Perceiving,1611264312.4179034,1611264320.007906,7.5900025367736825,True,,,,,balea_bottle_0,,,,,,5,Action_SMKJIVGH,1.6399998982747397,-0.3600001335144043,0.0,0.0,0.0,0.035643789917230606,0.9993645548820496,
1,Action_NMQCLGBK,Perceiving,1611265516.2921405,1611265525.0524814,8.760340929031372,True,,,,,balea_bottle_0,,,,,,1,Action_NMQCLGBK,1.7599997202555338,-0.3200001716613769,0.0,0.0,0.0,-0.0265647005289793,0.9996470808982848,
5,Action_ZEKBXQSU,Perceiving,1611238245.902236,1611238258.3434992,12.441263198852539,True,,,,,balea_bottle_0,,,,,,5,Action_ZEKBXQSU,1.6399998982747397,-0.5999998728434245,0.0,0.0,0.0,0.0587296336889267,0.9982739090919496,
9,Action_XYPDGSBH,Perceiving,1611240862.036527,1611240873.0702324,11.033705472946167,True,,,,,balea_bottle_0,,,,,,9,Action_XYPDGSBH,1.3199996948242188,-0.3600001335144043,0.0,0.0,0.0,0.18545348942279816,0.9826530218124391,
2,Action_MTXCSUVJ,Perceiving,1611241530.9840374,1611241545.7010114,14.716974020004272,True,,,,,balea_bottle_0,,,,,,2,Action_MTXCSUVJ,1.7599997202555338,-0.4800000190734863,0.0,0.0,0.0,-0.024888861924409863,0.9996902346611024,
11,Action_PDRGHEXF,Perceiving,1611291912.3536596,1611291920.2105446,7.856884956359862,True,,,,,balea_bottle_0,,,,,,11,Action_PDRGHEXF,1.7199998219807944,-0.6399998982747396,0.0,0.0,0.0,0.00677418801933527,0.9999770522117616,
3,Action_WLNGFXOZ,Perceiving,1611281806.1622107,1611281816.1720178,10.009807109832764,True,,,,,balea_bottle_0,,,,,,3,Action_WLNGFXOZ,1.679999796549479,-0.4000000953674317,0.0,0.0,0.0,0.01735867187380791,0.9998493194580078,
8,Action_NYKLTRFX,Perceiving,1611245658.9749436,1611245668.8977218,9.922778367996218,True,,,,,balea_bottle_0,,,,,,8,Action_NYKLTRFX,1.799999745686849,-0.3600001335144043,0.0,0.0,0.0,-0.04695836082100868,0.9988968372344972,
5,Action_TDJPNRYE,Perceiving,1611240063.2582242,1611240076.4329536,13.174729347229006,True,,,,,balea_bottle_0,,,,,,5,Action_TDJPNRYE,1.7599997202555338,-0.2800002098083496,0.0,0.0,0.0,-0.02690330520272255,0.999638020992279,
8,Action_RVHYDEOI,Perceiving,1611244949.75027,1611244959.6617775,9.911507844924929,True,,,,,balea_bottle_0,,,,,,8,Action_RVHYDEOI,1.8399996439615884,-0.440000057220459,0.0,0.0,0.0,-0.07057137787342073,0.9975067377090454,
3,Action_MWZFJXQI,Perceiving,1611242949.3822482,1611242956.2285662,6.846318006515503,True,,,,,balea_bottle_0,,,,,,3,Action_MWZFJXQI,1.879999669392904,-0.5999998728434245,0.0,0.0,0.0,-0.10551803559064864,0.9944174289703368,
5,Action_KZNXHBTP,Perceiving,1611275561.6021767,1611275569.3538046,7.751628160476685,True,,,,,balea_bottle_0,,,,,,5,Action_KZNXHBTP,1.2799997965494792,-0.3600001335144043,0.0,0.0,0.0,0.20180897414684296,0.9794248938560486,
5,Action_JQGDCOKF,Perceiving,1611276965.5270886,1611276973.3122685,7.785179376602173,True,,,,,balea_bottle_0,,,,,,5,Action_JQGDCOKF,1.920000076293945,-0.440000057220459,0.0,0.0,0.0,-0.11506792157888412,0.9933575987815856,
3,Action_OWLHDNXB,Perceiving,1611274788.28219,1611274795.8828678,7.600677728652954,True,,,,,balea_bottle_0,,,,,,3,Action_OWLHDNXB,2.1999997456868488,-0.4000000953674317,0.0,0.0,0.0,-0.24743571877479556,0.9689043164253236,
18,Action_NCXSPKWT,Perceiving,1611274819.6130586,1611274827.7081456,8.095086812973022,True,,,,,balea_bottle_0,,,,,,18,Action_NCXSPKWT,1.8399996439615884,-0.440000057220459,0.0,0.0,0.0,-0.07057137787342073,0.9975067377090454,
