,id_x,type,startTime,endTime,duration,success,failure,parent,next,previous,object_acted_on,object_type,bodyPartsUsed,arm,grasp,effort,id_y,action_task_id,t_x,t_y,t_z,q_x,q_y,q_z,q_w
0,Action_UKFRWNIP,Grasping,1600385229.1855748,1600385229.7201912,0.5346164703369141,True,,Action_MVZKRGCU,,,milk_1,, :LEFT,Front,,,0,Action_UKFRWNIP,0.2604920546213786,-1.1426658630371094,3.814697266402156e-09,0.0,0.0,-0.1848677545785904,0.982763409614563
0,Action_DYBCGPVI,Grasping,1600398116.8927364,1600398117.3694599,0.4767234325408936,False,CRAMGripperClosedCompletely,Action_GIQSJVFX,,,milk_1,, :LEFT,Front,,,0,Action_DYBCGPVI,0.7199998219807943,-0.440000057220459,3.814697266402156e-09,0.0,0.0,-0.5976523160934448,0.8017553687095642
1,Action_XQZIRTLC,Grasping,1600398238.1625144,1600398238.785792,0.6232776641845703,False,CRAMGripperClosedCompletely,Action_PYOURVZI,,,milk_1,, :LEFT,Front,,,1,Action_XQZIRTLC,0.6399998982747396,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5423122048377991,0.8401770591735841
2,Action_VHCOQFLR,Grasping,1600398182.0001464,1600398182.5552478,0.5551013946533203,False,CRAMGripperClosedCompletely,Action_CTXOSFZR,,,milk_1,, :LEFT,Front,,,2,Action_VHCOQFLR,0.39999961853027344,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.4175471663475037,0.908655285835266
3,Action_BXTNPLIC,Grasping,1600398151.5704114,1600398152.0898812,0.5194697380065918,False,CRAMGripperClosedCompletely,Action_PCTJLHMZ,,,milk_1,, :LEFT,Front,,,3,Action_BXTNPLIC,0.7199998219807943,-0.440000057220459,3.814697266402156e-09,0.0,0.0,-0.5976523160934448,0.8017553687095642
4,Action_ULTQEYVO,Grasping,1600398196.9702516,1600398197.5219622,0.5517106056213379,False,CRAMGripperClosedCompletely,Action_FPJDBUZS,,,milk_1,, :LEFT,Front,,,4,Action_ULTQEYVO,0.11999988555908205,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.2917705774307251,0.956488311290741
5,Action_KHZBQSWJ,Grasping,1600398224.6002555,1600398225.243467,0.6432113647460938,False,CRAMGripperClosedCompletely,Action_GBDFIXOK,,,milk_1,, :LEFT,Front,,,5,Action_KHZBQSWJ,0.6399998982747396,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5423122644424438,0.8401770591735841
6,Action_WVCJHKNB,Grasping,1600398208.653809,1600398209.2896137,0.6358044147491455,False,CRAMGripperClosedCompletely,Action_RCBWVGMD,,,milk_1,, :LEFT,Front,,,6,Action_WVCJHKNB,0.11999988555908205,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.2917705774307251,0.956488311290741
7,Action_NLVUFZDK,Grasping,1600398255.7641134,1600398256.5632877,0.7991740703582764,True,,Action_NRGVXJPI,,,milk_1,, :LEFT,Front,,,7,Action_NLVUFZDK,0.3582265853881836,-1.00024782816569,3.814697266402156e-09,0.0,0.0,-0.3192286193370819,0.947677731513977
9,Action_RTKMEUIV,Grasping,1600398141.189249,1600398141.7560499,0.5668008327484131,False,CRAMGripperClosedCompletely,Action_QCRIFJVE,,,milk_1,, :LEFT,Front,,,9,Action_RTKMEUIV,0.7199998219807943,-0.440000057220459,3.814697266402156e-09,0.0,0.0,-0.5976523160934448,0.8017553687095642
10,Action_XJGBFPON,Grasping,1600398171.2460682,1600398171.902265,0.6561968326568604,False,CRAMGripperClosedCompletely,Action_PVUKFOQZ,,,milk_1,, :LEFT,Front,,,10,Action_XJGBFPON,0.39999961853027344,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.4175471663475037,0.908655285835266
11,Action_MGYFRZPS,Grasping,1600398126.654084,1600398127.1597805,0.5056965351104736,False,CRAMGripperClosedCompletely,Action_URDFVKOH,,,milk_1,, :LEFT,Front,,,11,Action_MGYFRZPS,0.7199998219807943,-0.440000057220459,3.814697266402156e-09,0.0,0.0,-0.5976523160934448,0.8017553687095642
2,Action_TFQGZVPN,Grasping,1600362976.8499706,1600362977.4589012,0.6089308261871338,True,,Action_YLGEWZHC,,,milk_1,, :LEFT,Front,,,2,Action_TFQGZVPN,0.21144059499104814,-1.3640557607014974,3.814697266402156e-09,0.0,0.0,-0.0211787186563015,0.9997757077217102
0,Action_KDQTIWNV,Grasping,1600371766.635277,1600371767.0963492,0.4610722064971924,False,CRAMGripperClosedCompletely,Action_OPSKTFNY,,,milk_1,, :LEFT,Front,,,0,Action_KDQTIWNV,0.39999961853027344,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.4175471663475037,0.908655285835266
1,Action_IUTYJFLW,Grasping,1600371776.6472907,1600371777.1734102,0.5261194705963135,False,CRAMGripperClosedCompletely,Action_WNBKFPZV,,,milk_1,, :LEFT,Front,,,1,Action_IUTYJFLW,0.39999961853027344,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.4175471663475037,0.908655285835266
2,Action_KLHZRGYW,Grasping,1600371814.5930429,1600371815.101158,0.5081150531768799,False,CRAMGripperClosedCompletely,Action_ZQOULHFT,,,milk_1,, :LEFT,Front,,,2,Action_KLHZRGYW,0.6399998982747396,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5423122644424438,0.8401770591735841
3,Action_TYDSUQCE,Grasping,1600371790.564149,1600371791.0355284,0.4713797569274902,False,CRAMGripperClosedCompletely,Action_JFGUQCSZ,,,milk_1,, :LEFT,Front,,,3,Action_TYDSUQCE,0.11999988555908205,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.2917705774307251,0.956488311290741
4,Action_GIUNBPZW,Grasping,1600371800.3510673,1600371800.8915915,0.5405242443084717,False,CRAMGripperClosedCompletely,Action_NLWGHZFU,,,milk_1,, :LEFT,Front,,,4,Action_GIUNBPZW,0.11999988555908205,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.2917705774307251,0.956488311290741
5,Action_MYKOBWVP,Grasping,1600371841.2220914,1600371841.7994912,0.5773997306823729,True,,Action_EFILCKGR,,,milk_1,, :LEFT,Front,,,5,Action_MYKOBWVP,0.3582265853881836,-1.00024782816569,3.814697266402156e-09,0.0,0.0,-0.3192286193370819,0.947677731513977
6,Action_LJYGRPMZ,Grasping,1600371825.7694895,1600371826.310637,0.5411474704742432,False,CRAMGripperClosedCompletely,Action_NRXZWQLG,,,milk_1,, :LEFT,Front,,,6,Action_LJYGRPMZ,0.6399998982747396,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5423122048377991,0.8401770591735841
0,Action_OINBXULR,Grasping,1600374906.2010734,1600374906.6890924,0.4880187511444092,False,CRAMGripperClosedCompletely,Action_KJVWXNFY,,,milk_1,, :LEFT,Front,,,0,Action_OINBXULR,0.0,-1.0,3.814697266402156e-09,0.0,0.0,-0.10155443102121353,0.9948300123214722
1,Action_IWULNBDZ,Grasping,1600374916.078086,1600374916.6092587,0.5311725139617921,False,CRAMGripperClosedCompletely,Action_XNBMIGVF,,,milk_1,, :LEFT,Front,,,1,Action_IWULNBDZ,0.0,-1.0,3.814697266402156e-09,0.0,0.0,-0.10155441612005234,0.9948300123214722
2,Action_EBUCSZNM,Grasping,1600374929.5604882,1600374930.17383,0.6133418083190918,True,,Action_TZIGDJKX,,,milk_1,, :LEFT,Front,,,2,Action_EBUCSZNM,0.4468377113342285,-0.9712992350260417,3.814697266402156e-09,0.0,0.0,-0.38802602887153625,0.9216484427452089
3,Action_ZMBCNIYT,Grasping,1600374892.5710855,1600374893.06244,0.4913544654846192,False,CRAMGripperClosedCompletely,Action_KBQHNWXZ,,,milk_1,, :LEFT,Front,,,3,Action_ZMBCNIYT,0.0,-1.0,3.814697266402156e-09,0.0,0.0,-0.1015542671084404,0.9948300123214722
4,Action_BLXJYQUC,Grasping,1600374883.7517936,1600374884.1953852,0.44359183311462397,False,CRAMGripperClosedCompletely,Action_ZNQIMPLE,,,milk_1,, :LEFT,Front,,,4,Action_BLXJYQUC,0.0,-1.0,3.814697266402156e-09,0.0,0.0,-0.10155443102121353,0.9948300123214722
2,Action_PWQMCGRF,Grasping,1600341770.4893613,1600341770.986597,0.4972357749938965,True,,Action_ICXLVODM,,,milk_1,, :LEFT,Front,,,2,Action_PWQMCGRF,0.2916397412618001,-1.1433170318603516,3.814697266402156e-09,0.0,0.0,-0.11577260494232178,0.9932757616043092
1,Action_CGELVBUK,Grasping,1600354569.2106714,1600354569.7746053,0.5639338493347168,False,CRAMGripperClosedCompletely,Action_ZWNFVOGE,,,milk_1,, :LEFT,Front,,,1,Action_CGELVBUK,0.6399998982747396,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5423122644424438,0.8401770591735841
2,Action_JNVEMRIQ,Grasping,1600354594.89002,1600354595.4001827,0.5101628303527832,True,,Action_UMLEXVKJ,,,milk_1,, :LEFT,Front,,,2,Action_JNVEMRIQ,0.3582265853881836,-1.00024782816569,3.814697266402156e-09,0.0,0.0,-0.3192286193370819,0.947677731513977
3,Action_KTFPIQCN,Grasping,1600354555.1968348,1600354555.6820056,0.485170841217041,False,CRAMGripperClosedCompletely,Action_JQPUOHCL,,,milk_1,, :LEFT,Front,,,3,Action_KTFPIQCN,0.11999988555908205,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.2917705774307251,0.956488311290741
4,Action_YKGUBZMC,Grasping,1600354531.4767592,1600354531.9147744,0.4380152225494385,False,CRAMGripperClosedCompletely,Action_DCGHMOBE,,,milk_1,, :LEFT,Front,,,4,Action_YKGUBZMC,0.39999961853027344,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.4175471663475037,0.908655285835266
5,Action_SDEYCOFP,Grasping,1600354521.5553243,1600354522.0245414,0.46921706199646,False,CRAMGripperClosedCompletely,Action_GRMDYZIB,,,milk_1,, :LEFT,Front,,,5,Action_SDEYCOFP,0.39999961853027344,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.4175471663475037,0.908655285835266
6,Action_BMQYIXRG,Grasping,1600354580.0416312,1600354580.5739005,0.5322692394256592,False,CRAMGripperClosedCompletely,Action_JOFXPDGN,,,milk_1,, :LEFT,Front,,,6,Action_BMQYIXRG,0.6399998982747396,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5423122048377991,0.8401770591735841
7,Action_LEQZWUKD,Grasping,1600354544.7727346,1600354545.295314,0.5225794315338135,False,CRAMGripperClosedCompletely,Action_FNLSVXTB,,,milk_1,, :LEFT,Front,,,7,Action_LEQZWUKD,0.11999988555908205,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.2917705774307251,0.956488311290741
2,Action_NDFGLPWI,Grasping,1600374191.9618733,1600374192.5159523,0.5540790557861328,True,,Action_LHPFZSXG,,,milk_1,, :LEFT,Front,,,2,Action_NDFGLPWI,0.21144059499104814,-1.3640557607014974,3.814697266402156e-09,0.0,0.0,-0.0211787186563015,0.9997757077217102
0,Action_LZMRIJXQ,Grasping,1600339275.0855842,1600339275.5973377,0.5117535591125488,False,CRAMGripperClosedCompletely,Action_OVZNWTBU,,,milk_1,, :LEFT,Front,,,0,Action_LZMRIJXQ,0.5999998728434245,-0.440000057220459,3.814697266402156e-09,0.0,0.0,-0.5405359864234924,0.8413208723068237
2,Action_SZDNXFCP,Grasping,1600339226.6075485,1600339227.0700269,0.4624783992767334,False,CRAMGripperClosedCompletely,Action_MPEGJFLO,,,milk_1,, :LEFT,Front,,,2,Action_SZDNXFCP,0.7599997202555339,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.5473487973213196,0.8369045853614807
3,Action_QVNMKJPC,Grasping,1600339290.2370088,1600339290.854521,0.6175122261047363,True,,Action_ZUCJMXOW,,,milk_1,, :LEFT,Front,,,3,Action_QVNMKJPC,0.2444533348083496,-1.1934354146321615,3.814697266402156e-09,0.0,0.0,-0.07264691591262817,0.9973577260971068
5,Action_QSXTZLCV,Grasping,1600339264.5736516,1600339265.154795,0.5811433792114258,False,CRAMGripperClosedCompletely,Action_NYCQRVDE,,,milk_1,, :LEFT,Front,,,5,Action_QSXTZLCV,0.5999998728434245,-0.440000057220459,3.814697266402156e-09,0.0,0.0,-0.5405359864234924,0.8413208723068237
6,Action_INMDZWXV,Grasping,1600339217.144866,1600339217.5657074,0.4208414554595947,False,CRAMGripperClosedCompletely,Action_OLXUECHJ,,,milk_1,, :LEFT,Front,,,6,Action_INMDZWXV,0.7599997202555339,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.5473487973213196,0.8369046449661255
7,Action_MDIVGZCE,Grasping,1600339240.5518556,1600339241.0808074,0.5289518833160399,False,CRAMGripperClosedCompletely,Action_OCZQGNLY,,,milk_1,, :LEFT,Front,,,7,Action_MDIVGZCE,0.7599997202555339,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.5473487973213196,0.8369045853614807
8,Action_GNJULPXR,Grasping,1600339250.4702294,1600339250.9687223,0.49849295616149897,False,CRAMGripperClosedCompletely,Action_PHSXMZJL,,,milk_1,, :LEFT,Front,,,8,Action_GNJULPXR,0.7599997202555339,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.5473487973213196,0.8369045853614807
0,Action_ORKMDZUP,Grasping,1600382945.6996453,1600382946.2420516,0.5424063205718994,False,CRAMGripperClosedCompletely,Action_CYJEQRXS,,,milk_1,, :LEFT,Front,,,0,Action_ORKMDZUP,0.07999992370605469,-0.8000001907348633,3.814697266402156e-09,0.0,0.0,-0.21253351867198944,0.977153778076172
1,Action_CTWRGUMI,Grasping,1600382955.629127,1600382956.1752563,0.5461292266845703,False,CRAMGripperClosedCompletely,Action_BTVYDCXL,,,milk_1,, :LEFT,Front,,,1,Action_CTWRGUMI,0.07999992370605469,-0.8000001907348633,3.814697266402156e-09,0.0,0.0,-0.21253351867198944,0.977153778076172
2,Action_NHPCEIMF,Grasping,1600382932.4777086,1600382932.9103854,0.4326767921447754,False,CRAMGripperClosedCompletely,Action_QXEKDYMT,,,milk_1,, :LEFT,Front,,,2,Action_NHPCEIMF,0.07999992370605469,-0.8000001907348633,3.814697266402156e-09,0.0,0.0,-0.21253351867198944,0.977153778076172
4,Action_UDPYHSNL,Grasping,1600382969.5984242,1600382970.184815,0.5863907337188721,True,,Action_UROISPXQ,,,milk_1,, :LEFT,Front,,,4,Action_UDPYHSNL,0.2311295032501221,-1.239081319173177,3.814697266402156e-09,0.0,0.0,-0.1106184646487236,0.9938629269599916
6,Action_OPTIXGBK,Grasping,1600382923.8855689,1600382924.3355832,0.4500143527984619,False,CRAMGripperClosedCompletely,Action_YJITZOVF,,,milk_1,, :LEFT,Front,,,6,Action_OPTIXGBK,0.07999992370605469,-0.8000001907348633,3.814697266402156e-09,0.0,0.0,-0.21253351867198944,0.977153778076172
0,Action_FVHYROSQ,Grasping,1600334427.2796528,1600334427.7576656,0.4780125617980957,False,CRAMGripperClosedCompletely,Action_ENDCIBMU,,,milk_1,, :LEFT,Front,,,0,Action_FVHYROSQ,0.5999998728434245,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5219491124153137,0.8529766201972961
1,Action_LSWQXRZU,Grasping,1600334441.1270664,1600334441.657728,0.5306613445281982,False,CRAMGripperClosedCompletely,Action_YGFXJRCS,,,milk_1,, :LEFT,Front,,,1,Action_LSWQXRZU,0.5999998728434245,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5219491124153137,0.8529766201972961
2,Action_YSGOVDTX,Grasping,1600334417.7316575,1600334418.1785958,0.4469382762908936,False,CRAMGripperClosedCompletely,Action_ITWGXSUR,,,milk_1,, :LEFT,Front,,,2,Action_YSGOVDTX,0.5999998728434245,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5219491124153137,0.8529766201972961
3,Action_YOWSKJDP,Grasping,1600334468.085349,1600334468.718871,0.6335220336914062,True,,Action_VTEIMDYP,,,milk_1,, :LEFT,Front,,,3,Action_YOWSKJDP,0.2799997329711914,-1.2400002797444662,3.814697266402156e-09,0.0,0.0,0.03379949927330017,0.9994286298751832
5,Action_MVPUREJK,Grasping,1600334451.9989018,1600334452.5221863,0.5232841968536377,False,CRAMGripperClosedCompletely,Action_LEFNGBJU,,,milk_1,, :LEFT,Front,,,5,Action_MVPUREJK,0.5999998728434245,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5219491124153137,0.8529766201972961
2,Action_HDZSYOJW,Grasping,1600331803.8820245,1600331804.6534095,0.7713849544525146,True,,Action_URMHJTOW,,,milk_1,, :LEFT,Front,,,2,Action_HDZSYOJW,0.22373172442118328,-1.1919216156005858,3.814697266402156e-09,0.0,0.0,-0.1421123892068863,0.9898505210876464
0,Action_BMOWXFQS,Grasping,1600345055.357439,1600345055.892907,0.5354678630828857,False,CRAMGripperClosedCompletely,Action_CTXFEUVB,,,milk_1,, :LEFT,Front,,,0,Action_BMOWXFQS,0.7999997456868491,-0.4800000190734863,3.814697266402156e-09,0.0,0.0,-0.6329402327537537,0.7742006778717041
1,Action_WJNSZKFT,Grasping,1600345028.4294624,1600345028.921849,0.4923865795135498,False,CRAMGripperClosedCompletely,Action_WNDIUCQR,,,milk_1,, :LEFT,Front,,,1,Action_WJNSZKFT,0.7999997456868491,-0.4800000190734863,3.814697266402156e-09,0.0,0.0,-0.6329402327537537,0.7742006778717041
2,Action_CMXLIOWV,Grasping,1600345018.609403,1600345019.1340158,0.5246129035949707,False,CRAMGripperClosedCompletely,Action_GPBXSEDC,,,milk_1,, :LEFT,Front,,,2,Action_CMXLIOWV,0.7999997456868491,-0.4800000190734863,3.814697266402156e-09,0.0,0.0,-0.6329402327537537,0.7742006778717041
3,Action_IDWHCJPM,Grasping,1600345043.7698667,1600345044.279611,0.5097444057464601,False,CRAMGripperClosedCompletely,Action_YRECVGJB,,,milk_1,, :LEFT,Front,,,3,Action_IDWHCJPM,0.7999997456868491,-0.4800000190734863,3.814697266402156e-09,0.0,0.0,-0.6329402327537537,0.7742006778717041
4,Action_QJEUNKTP,Grasping,1600345071.4549644,1600345072.0935826,0.6386179924011229,True,,Action_UNXDLKWH,,,milk_1,, :LEFT,Front,,,4,Action_QJEUNKTP,0.24962004025777185,-1.1472076416015624,3.814697266402156e-09,0.0,0.0,-0.17883196473121646,0.9838796257972716
2,Action_GIRLZSOM,Grasping,1600388673.4012704,1600388673.8906777,0.4894075393676758,True,,Action_FPOLMCXU,,,milk_1,, :LEFT,Front,,,2,Action_GIRLZSOM,0.21144059499104814,-1.3640557607014974,3.814697266402156e-09,0.0,0.0,-0.0211787186563015,0.9997757077217102
0,Action_XBIOEDLQ,Grasping,1600378977.8724618,1600378978.3639185,0.4914567470550537,True,,Action_VCYGZRUQ,,,milk_1,, :LEFT,Front,,,0,Action_XBIOEDLQ,0.3309673627217611,-1.0217142740885417,3.814697266402156e-09,0.0,0.0,-0.2925819158554077,0.9562404751777648
1,Action_NWGREODL,Grasping,1600392571.953399,1600392572.6145833,0.661184549331665,False,CRAMGripperClosedCompletely,Action_NTLDQHUI,,,milk_1,, :LEFT,Front,,,1,Action_NWGREODL,0.5610567728678385,-0.9116029739379884,3.814697266402156e-09,0.0,0.0,-0.5090929269790649,0.8607115745544434
2,Action_EQGNBOLX,Grasping,1600392485.7397985,1600392486.1669807,0.4271824359893799,False,CRAMGripperClosedCompletely,Action_PSUHDKZQ,,,milk_1,, :LEFT,Front,,,2,Action_EQGNBOLX,0.5999998728434245,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5219491124153137,0.8529766201972961
3,Action_POECQDZT,Grasping,1600392556.9501884,1600392557.6444533,0.6942646503448486,False,CRAMGripperClosedCompletely,Action_EKUSPQNY,,,milk_1,, :LEFT,Front,,,3,Action_POECQDZT,0.5610567728678385,-0.9116029739379884,3.814697266402156e-09,0.0,0.0,-0.5090929269790649,0.8607115745544434
4,Action_EVWZPUYF,Grasping,1600392587.8179786,1600392588.492555,0.6745760440826416,True,,Action_KFMLNGRS,,,milk_1,, :LEFT,Front,,,4,Action_EVWZPUYF,0.5096749305725098,-0.9183300018310548,3.814697266402156e-09,0.0,0.0,-0.4636747241020202,0.8860054612159729
5,Action_YUSDOHWR,Grasping,1600392508.1133535,1600392508.654968,0.5416145324707031,False,CRAMGripperClosedCompletely,Action_WXDQOBIR,,,milk_1,, :LEFT,Front,,,5,Action_YUSDOHWR,0.5999998728434245,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5219491124153137,0.8529766201972961
6,Action_QSBPHMDL,Grasping,1600392542.0013971,1600392542.5290768,0.5276799201965332,False,CRAMGripperClosedCompletely,Action_HBEWIPZJ,,,milk_1,, :LEFT,Front,,,6,Action_QSBPHMDL,0.11999988555908205,-0.7200002670288086,3.814697266402156e-09,0.0,0.0,-0.2582254111766815,0.9660847187042236
7,Action_WEJSUNFH,Grasping,1600392495.2174356,1600392495.7000716,0.4826362133026123,False,CRAMGripperClosedCompletely,Action_LFOYCIXU,,,milk_1,, :LEFT,Front,,,7,Action_WEJSUNFH,0.5999998728434245,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5219491124153137,0.8529766201972961
8,Action_ZGCYJMXB,Grasping,1600392531.365216,1600392531.970574,0.6053578853607178,False,CRAMGripperClosedCompletely,Action_VTHFIQOJ,,,milk_1,, :LEFT,Front,,,8,Action_ZGCYJMXB,0.11999988555908205,-0.7200002670288086,3.814697266402156e-09,0.0,0.0,-0.2582254111766815,0.9660847187042236
9,Action_VOEDKJIR,Grasping,1600392517.80496,1600392518.277667,0.4727070331573486,False,CRAMGripperClosedCompletely,Action_VMPKFNTZ,,,milk_1,, :LEFT,Front,,,9,Action_VOEDKJIR,0.5999998728434245,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5219491124153137,0.8529766201972961
1,Action_ZTUFEIHL,Grasping,1600368216.0652866,1600368216.5412638,0.4759771823883057,True,,Action_WGDECPYH,,,milk_1,, :LEFT,Front,,,1,Action_ZTUFEIHL,0.4939401626586914,-0.962916882832845,3.814697266402156e-09,0.0,0.0,-0.3304576277732849,0.9438208341598512
2,Action_UJNFGEQX,Grasping,1600338626.194667,1600338626.7110503,0.516383171081543,True,,Action_GQEVTXPB,,,milk_1,, :LEFT,Front,,,2,Action_UJNFGEQX,0.2033751328786214,-1.2708863576253255,3.814697266402156e-09,0.0,0.0,-0.08469337970018387,0.9964070916175842
0,Action_KPEGYXNB,Grasping,1600365455.569252,1600365456.067899,0.4986469745635986,True,,Action_GDTHMFYJ,,,milk_1,, :LEFT,Front,,,0,Action_KPEGYXNB,0.3498266220092773,-1.07408816019694,3.814697266402156e-09,0.0,0.0,-0.26477622985839844,0.9643098711967468
1,Action_KBSGOHVZ,Grasping,1600372671.974801,1600372672.4906325,0.5158312320709229,True,,Action_KRSOWVJP,,,milk_1,, :LEFT,Front,,,1,Action_KBSGOHVZ,0.3081841468811035,-1.0632945378621421,3.814697266402156e-09,0.0,0.0,-0.25539523363113403,0.9668367505073548
1,Action_UEZIMFNS,Grasping,1600394843.4941955,1600394843.9867988,0.49260306358337397,True,,Action_NXLVPEDG,,,milk_1,, :LEFT,Front,,,1,Action_UEZIMFNS,0.21144059499104814,-1.3640557607014974,3.814697266402156e-09,0.0,0.0,-0.0211787186563015,0.9997757077217102
2,Action_NICTBGXL,Grasping,1600355330.3989801,1600355330.8696363,0.4706563949584961,True,,Action_RDTKMQHJ,,,milk_1,, :LEFT,Front,,,2,Action_NICTBGXL,0.21885135968526204,-1.3188786824544272,3.814697266402156e-09,0.0,0.0,-0.05294527485966682,0.9985973834991456
0,Action_CQDHFOUG,Grasping,1600387985.975573,1600387986.5642655,0.5886924266815186,True,,Action_MWHKDSET,,,milk_1,, :LEFT,Front,,,0,Action_CQDHFOUG,0.4655995686848958,-0.9624762217203776,3.814697266402156e-09,0.0,0.0,-0.4060858488082886,0.9138349294662476
1,Action_NCYVJHKG,Grasping,1600412218.931509,1600412219.4119134,0.4804043769836426,True,,Action_PJDFCBIW,,,milk_1,, :LEFT,Front,,,1,Action_NCYVJHKG,0.21144059499104814,-1.3640557607014974,3.814697266402156e-09,0.0,0.0,-0.0211787186563015,0.9997757077217102
0,Action_IKZMBXOH,Grasping,1600346268.7223806,1600346269.3738937,0.651512861251831,False,CRAMGripperClosedCompletely,Action_GMIRKOCJ,,,milk_1,, :LEFT,Front,,,0,Action_IKZMBXOH,0.7199998219807943,-0.440000057220459,3.814697266402156e-09,0.0,0.0,-0.5847102403640747,0.8112422227859497
1,Action_FNMLQTDY,Grasping,1600346282.4354627,1600346283.0226762,0.5872135162353516,False,CRAMGripperClosedCompletely,Action_UDWCTGBI,,,milk_1,, :LEFT,Front,,,1,Action_FNMLQTDY,0.7199998219807943,-0.440000057220459,3.814697266402156e-09,0.0,0.0,-0.5847102403640747,0.8112422227859497
3,Action_YNRZKFID,Grasping,1600346250.724702,1600346251.1982164,0.4735145568847656,False,CRAMGripperClosedCompletely,Action_ZIQHFBWE,,,milk_1,, :LEFT,Front,,,3,Action_YNRZKFID,0.7199998219807943,-0.440000057220459,3.814697266402156e-09,0.0,0.0,-0.5847102403640747,0.8112422227859497
4,Action_NZEWRCHU,Grasping,1600346301.4494221,1600346302.210962,0.7615401744842529,True,,Action_FDUYVJWP,,,milk_1,, :LEFT,Front,,,4,Action_NZEWRCHU,0.2994973182678223,-1.1300122578938805,3.814697266402156e-09,0.0,0.0,-0.0501243956387043,0.9987429976463318
6,Action_ZHWQGKMS,Grasping,1600346240.7287,1600346241.235616,0.5069160461425781,False,CRAMGripperClosedCompletely,Action_ONEFLXTU,,,milk_1,, :LEFT,Front,,,6,Action_ZHWQGKMS,0.7199998219807943,-0.440000057220459,3.814697266402156e-09,0.0,0.0,-0.5847102403640747,0.8112422227859497
1,Action_GQLXWVHN,Grasping,1600388858.6291425,1600388859.2047887,0.575646162033081,True,,Action_ZKDSQVLI,,,milk_1,, :LEFT,Front,,,1,Action_GQLXWVHN,0.2033751328786214,-1.2708863576253255,3.814697266402156e-09,0.0,0.0,-0.08469337970018387,0.9964070916175842
0,Action_TQNPKFXY,Grasping,1600403157.111015,1600403157.6101978,0.4991827011108398,False,CRAMGripperClosedCompletely,Action_JNITEDQK,,,milk_1,, :LEFT,Front,,,0,Action_TQNPKFXY,0.5999998728434245,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5219491124153137,0.8529766201972961
3,Action_UQNHSKXO,Grasping,1600403147.9694507,1600403148.4538476,0.4843969345092773,False,CRAMGripperClosedCompletely,Action_MIBQCNZX,,,milk_1,, :LEFT,Front,,,3,Action_UQNHSKXO,0.5999998728434245,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5219491124153137,0.8529766201972961
4,Action_PSKTMRZH,Grasping,1600403169.793501,1600403170.2552838,0.4617829322814941,False,CRAMGripperClosedCompletely,Action_WOMBEVRT,,,milk_1,, :LEFT,Front,,,4,Action_PSKTMRZH,0.5999998728434245,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5219491124153137,0.8529766201972961
5,Action_MRUFDESZ,Grasping,1600403195.4185536,1600403196.0229392,0.6043856143951416,True,,Action_LHPNXICK,,,milk_1,, :LEFT,Front,,,5,Action_MRUFDESZ,0.2799997329711914,-1.2400002797444662,3.814697266402156e-09,0.0,0.0,0.03379949927330017,0.9994286298751832
6,Action_BMGJUXZK,Grasping,1600403179.5888789,1600403180.076627,0.4877479076385498,False,CRAMGripperClosedCompletely,Action_IUQKXPSV,,,milk_1,, :LEFT,Front,,,6,Action_BMGJUXZK,0.5999998728434245,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5219491124153137,0.8529766201972961
